0.23089480
0.23053503
0.23055601
0.23041582
0.23059797
0.23078203
0.23070407
0.23167396
0.23220110
0.23078704
0.23068690
0.23045015
0.23080087
0.23082805
0.23086691
0.23080087
0.23061514
0.23062801
0.23054004
0.23060584
