1.38886213
1.40109921
1.39888191
1.41565394
1.42336392
1.40431690
1.42174220
1.41756797
1.43590403
1.42692804
1.43239403
1.41821194
1.40954995
1.40569592
1.39672589
1.41185403
1.39369202
1.38625312
1.39325500
1.40059209
