1.02061510
1.02126694
1.02083182
1.02130985
1.02031207
1.02101707
1.02041316
1.02107596
1.02194810
1.02097797
1.02369308
1.02061296
1.02105403
1.02052093
1.02147794
1.02098107
1.02032280
1.02063394
1.02091908
1.02007103
